Année;Département (code);Département (libellé);Commune active (code);Commune active (libellé);Nombre de personnes;Nombre de personnes de 15 ans ou plus;Nombre de personnes actives de 15 ans ou plus;Nombre de personnes actives de 15 ans ou plus ayant un emploi
2013;44;Loire-Atlantique;44176;Saint-Malo-de-Guersac;3199.0;2545.0;1469.0;1368.0
2013;44;Loire-Atlantique;44183;Saint-Molf;2452.0;1822.0;1241.0;1156.0
2013;44;Loire-Atlantique;44189;Sainte-Reine-de-Bretagne;2236.0;1676.0;902.0;868.0
2013;49;Maine-et-Loire;49061;Challain-la-Potherie;815.0;636.0;364.0;340.0
2013;49;Maine-et-Loire;49105;Contigné;760.0;590.0;390.0;356.0
2013;49;Maine-et-Loire;49150;Genneteil;335.0;275.0;145.0;104.0
2013;49;Maine-et-Loire;49226;Noëllet;426.0;357.0;197.0;185.0
2013;49;Maine-et-Loire;49288;Saint-Jean-de-la-Croix;236.0;194.0;134.0;132.0
2013;49;Maine-et-Loire;49354;Tremblay;349.0;271.0;175.0;164.0
2013;49;Maine-et-Loire;49381;Yzernay;1819.0;1371.0;753.0;798.0
2013;53;Mayenne;53026;Beaulieu-sur-Oudon;462.0;293.0;146.0;197.0
2013;53;Mayenne;53067;Chémeré-le-Roi;422.0;284.0;97.0;141.0
2013;53;Mayenne;53097;Évron;7107.0;6055.0;2792.0;2428.0
2013;53;Mayenne;53132;Levaré;325.0;259.0;145.0;128.0
2013;53;Mayenne;53155;Montenay;1350.0;1041.0;539.0;559.0
2013;53;Mayenne;53168;Nuillé-sur-Vicoin;1253.0;938.0;668.0;639.0
2013;53;Mayenne;53178;Peuton;226.0;170.0;107.0;116.0
2013;53;Mayenne;53195;Sacé;474.0;317.0;239.0;216.0
2013;53;Mayenne;53250;Saint-Poix;399.0;317.0;176.0;192.0
2013;53;Mayenne;53272;Villepail;177.0;148.0;82.0;88.0
2013;72;Sarthe;72138;Fresnay-sur-Sarthe;2066.0;1784.0;706.0;492.0
2013;72;Sarthe;72170;Louvigny;194.0;159.0;85.0;68.0
2013;72;Sarthe;72270;Saint-Calez-en-Saosnois;148.0;94.0;28.0;59.0
2013;72;Sarthe;72278;Saint-Denis-d'Orques;829.0;670.0;335.0;311.0
2013;72;Sarthe;72290;Saint-Jean-d'Assé;1634.0;1172.0;795.0;825.0
2013;72;Sarthe;72310;Saint-Pavace;1943.0;1568.0;877.0;832.0
2013;72;Sarthe;72313;Saint-Pierre-des-Ormes;210.0;122.0;47.0;81.0
2013;72;Sarthe;72335;Sillé-le-Philippe;1098.0;856.0;572.0;528.0
2013;72;Sarthe;72363;Tuffé Val de la Chéronne;1599.0;1332.0;659.0;539.0
2013;85;Vendée;85010;Avrillé;1296.0;1069.0;399.0;437.0
2013;85;Vendée;85012;Barre-de-Monts;2171.0;1849.0;854.0;632.0
2013;85;Vendée;85092;Fontenay-le-Comte;13638.0;11600.0;5436.0;4402.0
2013;85;Vendée;85108;Herbergement;2989.0;2246.0;1584.0;1456.0
2013;85;Vendée;85110;Hermenault;868.0;725.0;332.0;280.0
2013;85;Vendée;85130;Maché;1310.0;1044.0;659.0;555.0
2013;85;Vendée;85206;Saint-Cyr-en-Talmondais;347.0;269.0;61.0;101.0
2014;85;Vendée;85114;Jard-sur-Mer;2622.0;2437.0;541.0;498.0
2014;85;Vendée;85126;Longèves;1310.0;1002.0;634.0;630.0
2014;85;Vendée;85135;Mareuil-sur-Lay-Dissais;2778.0;2277.0;1216.0;999.0
2014;85;Vendée;85175;Pineaux;610.0;456.0;312.0;308.0
2014;85;Vendée;85210;Saint-Étienne-du-Bois;2096.0;1607.0;948.0;847.0
2014;85;Vendée;85304;Vouillé-les-Marais;755.0;590.0;312.0;260.0
2015;44;Loire-Atlantique;44013;Besné;2958.0;2178.0;1496.0;1415.0
2015;44;Loire-Atlantique;44025;Campbon;3963.0;2939.0;1905.0;1736.0
2015;44;Loire-Atlantique;44100;Monnières;2125.0;1587.0;1098.0;1000.0
2015;44;Loire-Atlantique;44150;Saint-Aignan-Grandlieu;3867.0;3073.0;1824.0;1755.0
2015;44;Loire-Atlantique;44221;Chevallerais;1553.0;1006.0;748.0;747.0
2015;49;Maine-et-Loire;49023;Beaupréau-en-Mauges;22954.0;17920.0;11064.0;10228.0
2015;49;Maine-et-Loire;49068;Champtocé-sur-Loire;1863.0;1466.0;889.0;790.0
2015;49;Maine-et-Loire;49161;Jaille-Yvon;319.0;243.0;158.0;140.0
2015;49;Maine-et-Loire;49167;Juigné-sur-Loire;4462.0;3587.0;2018.0;1883.0
2015;49;Maine-et-Loire;49180;Longué-Jumelles;6816.0;5577.0;3036.0;2570.0
2015;49;Maine-et-Loire;49254;Querré;0.0;0.0;0.0;0.0
2015;49;Maine-et-Loire;49278;Sainte-Gemmes-sur-Loire;3455.0;2920.0;1501.0;1420.0
2015;49;Maine-et-Loire;49284;Saint-Germain-des-Prés;1393.0;1073.0;674.0;609.0
2015;49;Maine-et-Loire;49326;Sarrigné;805.0;628.0;360.0;376.0
2015;49;Maine-et-Loire;49382;Ingrandes-Le Fresne sur Loire;0.0;0.0;0.0;0.0
2015;53;Mayenne;53010;Assé-le-Bérenger;425.0;298.0;119.0;197.0
2015;53;Mayenne;53019;Bannes;109.0;58.0;14.0;49.0
2015;53;Mayenne;53057;Chapelle-au-Riboul;501.0;392.0;210.0;165.0
2015;53;Mayenne;53114;Hardanges;183.0;127.0;25.0;76.0
2015;53;Mayenne;53121;Javron-les-Chapelles;1393.0;1204.0;497.0;447.0
2015;53;Mayenne;53150;Ménil;974.0;731.0;459.0;468.0
2015;53;Mayenne;53160;Montreuil-Poulay;382.0;306.0;183.0;200.0
2015;53;Mayenne;53247;Saint-Pierre-la-Cour;2128.0;1612.0;881.0;941.0
2015;53;Mayenne;53256;Saint-Thomas-de-Courceriers;176.0;132.0;36.0;77.0
2015;72;Sarthe;72174;Lucé-sous-Ballon;105.0;86.0;60.0;65.0
2015;72;Sarthe;72178;Maisoncelles;173.0;99.0;28.0;68.0
2015;72;Sarthe;72183;Marçon;1030.0;820.0;325.0;363.0
2015;72;Sarthe;72192;Mées;103.0;94.0;56.0;40.0
2015;72;Sarthe;72254;Rouessé-Fontaine;278.0;223.0;139.0;120.0
2015;72;Sarthe;72297;Saint-Marceau;546.0;412.0;264.0;230.0
2015;72;Sarthe;72298;Saint-Mars-de-Locquenay;548.0;389.0;164.0;223.0
2015;72;Sarthe;72337;Sougé-le-Ganelon;905.0;761.0;382.0;335.0
2015;85;Vendée;85116;Jonchère;421.0;346.0;169.0;140.0
2015;85;Vendée;85169;Palluau;1085.0;796.0;513.0;435.0
2015;85;Vendée;85234;Saint-Jean-de-Monts;8621.0;7520.0;3307.0;2870.0
2013;85;Vendée;85220;Saint-Germain-de-Prinçay;1506.0;1221.0;748.0;610.0
2013;85;Vendée;85221;Saint-Gervais;2466.0;1965.0;1094.0;974.0
2013;85;Vendée;85251;Saint-Maurice-des-Noues;652.0;503.0;219.0;295.0
2013;85;Vendée;85268;Saint-Révérend;1389.0;1072.0;549.0;539.0
2013;85;Vendée;85293;Tiffauges;1598.0;1217.0;744.0;679.0
2014;44;Loire-Atlantique;44055;Baule-Escoublac;15531.0;13765.0;5644.0;4991.0
2014;44;Loire-Atlantique;44069;Guérande;16119.0;13220.0;7369.0;6606.0
2014;44;Loire-Atlantique;44108;Mouzillon;2743.0;2084.0;1481.0;1327.0
2014;44;Loire-Atlantique;44131;Pornic;14568.0;12423.0;5589.0;4978.0
2014;44;Loire-Atlantique;44171;Saint-Léger-les-Vignes;1632.0;1247.0;821.0;791.0
2014;44;Loire-Atlantique;44205;Touches;2433.0;1839.0;1031.0;988.0
2014;72;Sarthe;72239;Poillé-sur-Vègre;615.0;476.0;316.0;310.0
2014;72;Sarthe;72246;Prévelles;218.0;168.0;106.0;130.0
2014;72;Sarthe;72251;René;365.0;290.0;169.0;156.0
2014;72;Sarthe;72254;Rouessé-Fontaine;278.0;223.0;139.0;120.0
2014;72;Sarthe;72255;Rouessé-Vassé;819.0;644.0;361.0;329.0
2014;72;Sarthe;72271;Saint-Célerin;847.0;585.0;326.0;336.0
2014;72;Sarthe;72284;Saint-Germain-sur-Sarthe;572.0;436.0;276.0;270.0
2014;85;Vendée;85045;Chaize-Giraud;1045.0;842.0;449.0;440.0
2014;85;Vendée;85157;Moutiers-sur-le-Lay;725.0;579.0;312.0;312.0
2014;85;Vendée;85198;Saint-Aubin-des-Ormeaux;1322.0;1013.0;709.0;708.0
2014;85;Vendée;85200;Saint-Avaugourd-des-Landes;1029.0;800.0;505.0;360.0
2014;85;Vendée;85224;Saint-Hilaire-de-Loulay;4442.0;3422.0;2202.0;2150.0
2014;85;Vendée;85247;Saint-Martin-des-Tilleuls;1031.0;766.0;555.0;490.0
2015;44;Loire-Atlantique;44189;Sainte-Reine-de-Bretagne;2330.0;1769.0;1058.0;925.0
2015;49;Maine-et-Loire;49109;Coron;1595.0;1245.0;738.0;695.0
2015;49;Maine-et-Loire;49222;Mozé-sur-Louet;2021.0;1606.0;989.0;915.0
2015;49;Maine-et-Loire;49228;Noyant;5749.0;4703.0;2297.0;1992.0
2015;49;Maine-et-Loire;49262;Rou-Marson;664.0;538.0;294.0;280.0
2015;49;Maine-et-Loire;49304;Saint-Martin-de-la-Place;1141.0;901.0;541.0;479.0
2015;49;Maine-et-Loire;49328;Saumur;27475.0;23126.0;11727.0;9442.0
2015;49;Maine-et-Loire;49338;Soulaines-sur-Aubance;1347.0;1024.0;585.0;583.0
2015;53;Mayenne;53022;Bazouge-de-Chemeré;514.0;396.0;255.0;245.0
2015;53;Mayenne;53026;Beaulieu-sur-Oudon;479.0;322.0;166.0;238.0
2015;53;Mayenne;53089;Daon;469.0;361.0;149.0;191.0
2015;53;Mayenne;53125;Landivy;1145.0;941.0;452.0;430.0
2015;53;Mayenne;53152;Meslay-du-Maine;2873.0;2360.0;1173.0;998.0
2015;53;Mayenne;53225;Saint-Germain-le-Guillaume;476.0;339.0;207.0;201.0
2015;53;Mayenne;53255;Sainte-Suzanne-et-Chammes;1315.0;1093.0;570.0;505.0
2015;53;Mayenne;53259;Senonnes;331.0;245.0;98.0;151.0
2015;72;Sarthe;72078;Chérancé;365.0;298.0;165.0;125.0
2015;72;Sarthe;72128;Évaillé;336.0;249.0;100.0;144.0
2015;72;Sarthe;72138;Fresnay-sur-Sarthe;2016.0;1735.0;554.0;456.0
2015;72;Sarthe;72193;Melleray;441.0;348.0;195.0;215.0
2015;72;Sarthe;72202;Monhoudou;211.0;167.0;114.0;95.0
2015;72;Sarthe;72215;Neufchâtel-en-Saosnois;1022.0;779.0;457.0;433.0
2015;72;Sarthe;72268;Saint-Biez-en-Belin;721.0;524.0;341.0;296.0
2015;72;Sarthe;72275;Saint-Corneille;1367.0;955.0;584.0;648.0
2015;72;Sarthe;72304;Sainte-Osmane;166.0;110.0;22.0;75.0
2015;72;Sarthe;72324;Saint-Vincent-des-Prés;522.0;389.0;252.0;185.0
2015;72;Sarthe;72351;Tennie;1093.0;867.0;469.0;354.0
2013;72;Sarthe;72110;Crosmières;1022.0;730.0;498.0;456.0
2013;72;Sarthe;72232;Notre-Dame-du-Pé;631.0;408.0;302.0;271.0
2013;72;Sarthe;72312;Saint-Pierre-des-Bois;232.0;163.0;105.0;104.0
2013;72;Sarthe;72385;Yvré-le-Pôlin;1793.0;1387.0;825.0;744.0
2013;85;Vendée;85060;Château-d'Olonne;13584.0;11886.0;5056.0;4451.0
2013;85;Vendée;85157;Moutiers-sur-le-Lay;716.0;576.0;312.0;309.0
2013;85;Vendée;85231;Saint-Hilaire-la-Forêt;814.0;663.0;328.0;304.0
2013;85;Vendée;85247;Saint-Martin-des-Tilleuls;1001.0;715.0;429.0;456.0
2013;85;Vendée;85290;Thiré;567.0;448.0;253.0;210.0
2014;44;Loire-Atlantique;44023;Bouvron;3075.0;2344.0;1510.0;1360.0
2014;44;Loire-Atlantique;44085;Louisfert;971.0;713.0;334.0;410.0
2014;44;Loire-Atlantique;44113;Nozay;4014.0;3102.0;1708.0;1572.0
2014;44;Loire-Atlantique;44130;Pont-Saint-Martin;5662.0;4495.0;2776.0;2607.0
2014;44;Loire-Atlantique;44175;Saint-Lyphard;4546.0;3540.0;2074.0;2070.0
2014;44;Loire-Atlantique;44200;Soulvache;357.0;283.0;168.0;145.0
2014;44;Loire-Atlantique;44209;Treillières;8385.0;6492.0;4244.0;4002.0
2014;49;Maine-et-Loire;49002;Allonnes;2998.0;2352.0;1203.0;1035.0
2014;49;Maine-et-Loire;49022;Beaulieu-sur-Layon;1416.0;1068.0;696.0;652.0
2014;49;Maine-et-Loire;49069;Orée d'Anjou;16125.0;12403.0;8004.0;7419.0
2014;49;Maine-et-Loire;49110;Corzé;1748.0;1334.0;736.0;714.0
2014;49;Maine-et-Loire;49201;Ménitré;2102.0;1701.0;971.0;836.0
2014;49;Maine-et-Loire;49214;Montreuil-Juigné;7389.0;5892.0;3392.0;2916.0
2014;49;Maine-et-Loire;49219;Montsoreau;439.0;378.0;176.0;145.0
2014;49;Maine-et-Loire;49259;Rochefort-sur-Loire;2302.0;1755.0;899.0;907.0
2014;49;Maine-et-Loire;49338;Soulaines-sur-Aubance;1286.0;978.0;574.0;556.0
2014;53;Mayenne;53017;Ballée;685.0;558.0;322.0;270.0
2014;53;Mayenne;53062;Château-Gontier;11515.0;9519.0;4969.0;4374.0
2014;53;Mayenne;53083;Courcité;899.0;734.0;390.0;425.0
2014;53;Mayenne;53112;Ham;402.0;322.0;188.0;160.0
2014;53;Mayenne;53135;Livré-la-Touche;736.0;541.0;272.0;328.0
2014;53;Mayenne;53202;Saint-Berthevin-la-Tannière;345.0;293.0;154.0;148.0
2014;72;Sarthe;72058;Changé;6420.0;5196.0;2759.0;2529.0
2014;72;Sarthe;72071;Château-du-Loir;4640.0;3946.0;1648.0;1485.0
2014;72;Sarthe;72200;Moncé-en-Belin;3548.0;2719.0;1623.0;1597.0
2012;53;Mayenne;53246;Saint-Pierre-des-Nids;1924.000001;1581.452233;854.377856;752.808471
2012;72;Sarthe;72016;Auvers-le-Hamon;1524.0;1173.0;709.0;624.0
2012;72;Sarthe;72032;Berfay;366.000002;291.593421;189.032994;193.054944
2012;72;Sarthe;72091;Contilly;140.0;120.0;85.0;76.0
2012;72;Sarthe;72139;Fyé;1009.999999;803.133029;492.444267;444.007125
2012;72;Sarthe;72159;Lavenay;354.999999;306.314284;153.157145;158.228575
2012;72;Sarthe;72171;Louzes;98.999997;87.352934;43.676461;34.941177
2012;72;Sarthe;72181;Mans;143599.000001;119379.793385;66500.309515;55126.88072
2012;72;Sarthe;72188;Marollette;137.999998;114.36985;68.054775;70.890405
2012;72;Sarthe;72231;Parigné-l'Évêque;4825.999997;3920.953039;2260.452729;2059.828841
2012;72;Sarthe;72253;Roézé-sur-Sarthe;2774.000001;2202.200109;1314.50714;1291.119968
2012;72;Sarthe;72337;Sougé-le-Ganelon;877.000003;715.352102;358.351922;292.134744
2012;72;Sarthe;72357;Thorée-les-Pins;711.000001;561.935179;377.565528;309.897933
2012;85;Vendée;85020;Benet;3852.999997;3080.938401;1821.090814;1730.044235
2012;85;Vendée;85118;Landeronde;2237.999999;1734.012596;1185.406575;1135.746263
2012;85;Vendée;85148;Montreuil;793.0;621.035944;395.026031;381.268893
2012;85;Vendée;85179;Poiroux;947.000001;749.620836;456.701766;394.758322
2012;85;Vendée;85184;Puy-de-Serre;316.000002;268.894402;128.558986;98.136649
2012;85;Vendée;85204;Saint-Christophe-du-Ligneron;2522.000002;1958.843465;1225.986783;1149.238031
2013;44;Loire-Atlantique;44075;Issé;1855.0;1459.0;845.0;680.0
2013;44;Loire-Atlantique;44104;Montrelais;864.0;653.0;452.0;416.0
2013;44;Loire-Atlantique;44150;Saint-Aignan-Grandlieu;3768.0;3022.0;1874.0;1815.0
2013;44;Loire-Atlantique;44208;Treffieux;804.0;574.0;296.0;351.0
2013;49;Maine-et-Loire;49121;Dénezé-sous-Doué;459.0;363.0;229.0;196.0
2013;49;Maine-et-Loire;49176;Lion-d'Angers;4070.0;3151.0;1835.0;1721.0
2013;49;Maine-et-Loire;49191;Martigné-Briand;1845.0;1465.0;716.0;736.0
2013;49;Maine-et-Loire;49326;Sarrigné;819.0;646.0;415.0;392.0
2013;53;Mayenne;53000;Commune fictive;0.0;0.0;0.0;0.0
2013;53;Mayenne;53011;Astillé;824.0;579.0;332.0;347.0
2013;53;Mayenne;53061;Charchigné;501.0;374.0;222.0;236.0
2013;53;Mayenne;53071;Colombiers-du-Plessis;447.0;316.0;134.0;184.0
2013;53;Mayenne;53103;Genest-Saint-Isle;2102.0;1571.0;891.0;924.0
2013;53;Mayenne;53176;Pas;528.0;430.0;216.0;208.0
2011;44;Loire-Atlantique;44016;Boissière-du-Doré;915.999998;675.434342;480.103249;481.131309
2011;44;Loire-Atlantique;44096;Mésanger;4499.0;3288.0;2250.0;2192.0
2011;44;Loire-Atlantique;44102;Montbert;2985.999998;2262.657137;1471.309965;1462.965211
2011;44;Loire-Atlantique;44115;Oudon;3456.000001;2657.564961;1711.239653;1618.963117
2011;44;Loire-Atlantique;44130;Pont-Saint-Martin;5674.999999;4505.024872;2855.636275;2642.250812
2011;44;Loire-Atlantique;44159;Saint-Fiacre-sur-Maine;1180.000001;922.729622;596.583706;510.489264
2011;44;Loire-Atlantique;44164;Saint-Hilaire-de-Chaléons;2014.000001;1518.281536;987.240501;910.376035
2011;44;Loire-Atlantique;44198;Sorinières;7575.0;6088.0;3798.0;3560.0
2011;49;Maine-et-Loire;49018;Baugé-en-Anjou;6288.999999;5166.023852;2585.582785;2319.779595
2011;49;Maine-et-Loire;49102;Cléré-sur-Layon;333.000001;267.931046;141.620708;118.655169
2011;49;Maine-et-Loire;49198;Meigné;362.0;279.0;155.0;152.0
2011;49;Maine-et-Loire;49241;Plessis-Grammoire;2293.0;1762.0;1067.0;1004.0
2011;49;Maine-et-Loire;49277;Sainte-Gemmes-d'Andigné;1485.999998;1183.004528;647.990293;559.991625
2011;49;Maine-et-Loire;49299;Saint-Léger-sous-Cholet;2574.000002;2064.84811;1340.327568;1287.97974
2011;53;Mayenne;53085;Crennes-sur-Fraubée;213.0;162.334955;93.05826;78.582522
2011;53;Mayenne;53093;Dorée;311.0;284.0;124.0;112.0
2013;49;Maine-et-Loire;49113;Courchamps;474.0;371.0;247.0;196.0
2013;49;Maine-et-Loire;49125;Doué-la-Fontaine;7574.0;6268.0;3367.0;3000.0
2013;49;Maine-et-Loire;49192;Maulévrier;3169.0;2499.0;1531.0;1401.0
2013;49;Maine-et-Loire;49209;Montigné-lès-Rairies;378.0;290.0;168.0;164.0
2013;49;Maine-et-Loire;49222;Mozé-sur-Louet;2035.0;1606.0;989.0;915.0
2013;49;Maine-et-Loire;49334;Sermaise;300.0;213.0;145.0;160.0
2013;53;Mayenne;53216;Saint-Fraimbault-de-Prières;1001.0;754.0;358.0;403.0
2013;53;Mayenne;53242;Saint-Michel-de-la-Roë;234.0;153.0;45.0;72.0
2013;72;Sarthe;72054;Champagné;3818.0;3047.0;1988.0;1872.0
2013;72;Sarthe;72058;Changé;6399.0;5053.0;2864.0;2633.0
2013;72;Sarthe;72196;Mézières-sur-Ponthouin;667.0;471.0;232.0;264.0
2013;72;Sarthe;72254;Rouessé-Fontaine;278.0;223.0;139.0;120.0
2013;72;Sarthe;72332;Ségrie;620.0;503.0;274.0;280.0
2013;72;Sarthe;72357;Thorée-les-Pins;725.0;573.0;385.0;316.0
2013;72;Sarthe;72374;Villaines-la-Carelle;143.0;95.0;21.0;39.0
2013;85;Vendée;85040;Caillère-Saint-Hilaire;1092.0;933.0;420.0;364.0
2013;85;Vendée;85058;Chasnais;713.0;560.0;360.0;308.0
2013;85;Vendée;85061;Château-Guibert;1533.0;1193.0;676.0;584.0
2013;85;Vendée;85088;Fenouiller;4369.0;3660.0;1815.0;1771.0
2013;85;Vendée;85188;Réorthe;1096.0;849.0;497.0;525.0
2013;85;Vendée;85276;Saint-Vincent-Sterlanges;753.0;563.0;277.0;339.0
2013;85;Vendée;85277;Saint-Vincent-sur-Graon;1379.0;1066.0;557.0;587.0
2013;85;Vendée;85302;Verrie;3827.0;3054.0;1769.0;1757.0
2014;44;Loire-Atlantique;44035;Chapelle-sur-Erdre;19112.0;15257.0;9194.0;8451.0
2014;44;Loire-Atlantique;44038;Chauvé;2690.0;2020.0;1240.0;1146.0
2014;44;Loire-Atlantique;44052;Donges;7535.0;5734.0;3395.0;3094.0
2014;44;Loire-Atlantique;44176;Saint-Malo-de-Guersac;3187.0;2545.0;1469.0;1365.0
2014;44;Loire-Atlantique;44191;Saint-Sulpice-des-Landes;682.0;535.0;334.0;272.0
2014;49;Maine-et-Loire;49127;Durtal;3371.0;2688.0;1486.0;1330.0
2014;49;Maine-et-Loire;49167;Juigné-sur-Loire;2645.0;2165.0;1006.0;1006.0
2014;49;Maine-et-Loire;49246;Ponts-de-Cé;12326.0;10057.0;5518.0;4917.0
2014;49;Maine-et-Loire;49260;Romagne;1791.0;1413.0;942.0;895.0
2014;49;Maine-et-Loire;49271;Saint-Clément-de-la-Place;2149.0;1553.0;1109.0;1063.0
2014;49;Maine-et-Loire;49282;Saint-Georges-sur-Layon;763.0;569.0;377.0;320.0
2014;49;Maine-et-Loire;49289;Saint-Jean-de-Linières;1778.0;1388.0;725.0;749.0
2014;49;Maine-et-Loire;49336;Somloire;894.0;660.0;293.0;333.0
2014;49;Maine-et-Loire;49345;Bellevigne-en-Layon;5799.0;4432.0;2710.0;2535.0
2014;53;Mayenne;53120;Izé;473.0;383.0;195.0;186.0
2014;53;Mayenne;53160;Montreuil-Poulay;382.0;306.0;183.0;200.0
2014;53;Mayenne;53178;Peuton;226.0;170.0;107.0;116.0
2014;53;Mayenne;53215;Saint-Fort;1612.0;1286.0;620.0;712.0
2014;53;Mayenne;53224;Saint-Germain-le-Fouilloux;1109.0;754.0;552.0;504.0
2014;72;Sarthe;72087;Conflans-sur-Anille;538.0;449.0;261.0;223.0
2014;72;Sarthe;72093;Cormes;890.0;694.0;392.0;460.0
2014;72;Sarthe;72165;Lombron;1913.0;1476.0;806.0;833.0
2014;72;Sarthe;72265;Saint-Aignan;268.0;211.0;134.0;100.0
2014;72;Sarthe;72272;Sainte-Cérotte;319.0;270.0;159.0;144.0
2014;72;Sarthe;72298;Saint-Mars-de-Locquenay;542.0;390.0;164.0;223.0
2014;72;Sarthe;72340;Souligné-sous-Ballon;1155.0;880.0;482.0;575.0
2014;85;Vendée;85044;Chaix;460.0;364.0;228.0;235.0
2014;85;Vendée;85053;Chapelle-aux-Lys;252.0;213.0;121.0;130.0
2014;85;Vendée;85060;Château-d'Olonne;13831.0;12132.0;5202.0;4513.0
2014;85;Vendée;85084;Essarts en Bocage;8595.0;6588.0;4341.0;4002.0
2014;85;Vendée;85260;Saint-Paul-Mont-Penit;781.0;546.0;261.0;268.0
2014;85;Vendée;85306;Xanton-Chassenon;724.0;576.0;353.0;350.0
2015;44;Loire-Atlantique;44023;Bouvron;3100.0;2349.0;1504.0;1361.0
2015;44;Loire-Atlantique;44026;Carquefou;19400.0;15668.0;8884.0;8061.0
2015;44;Loire-Atlantique;44061;Frossay;3172.0;2361.0;1519.0;1491.0
2015;44;Loire-Atlantique;44079;Landreau;2951.0;2265.0;1352.0;1393.0
2015;44;Loire-Atlantique;44106;Moutiers-en-Retz;1567.0;1311.0;587.0;613.0
2015;44;Loire-Atlantique;44118;Pannecé;1329.0;967.0;628.0;639.0
2015;44;Loire-Atlantique;44153;Saint-Aubin-des-Châteaux;1765.0;1359.0;833.0;765.0
2015;44;Loire-Atlantique;44165;Saint-Hilaire-de-Clisson;2213.0;1637.0;1137.0;1075.0
2015;44;Loire-Atlantique;44183;Saint-Molf;2490.0;1842.0;1230.0;1162.0
2015;49;Maine-et-Loire;49045;Breille-les-Pins;582.0;415.0;161.0;145.0
2015;49;Maine-et-Loire;49078;Charcé-Saint-Ellier-sur-Aubance;0.0;0.0;0.0;0.0
2015;49;Maine-et-Loire;49235;Parnay;443.0;383.0;238.0;200.0
2015;49;Maine-et-Loire;49332;Séguinière;4041.0;3180.0;1927.0;1860.0
2015;53;Mayenne;53018;Ballots;1264.0;975.0;528.0;494.0
2011;72;Sarthe;72315;Saint-Rémy-de-Sillé;785.000001;642.101803;349.724575;282.035925
2011;72;Sarthe;72373;Vibraye;2612.999999;2230.842368;1122.325037;957.40545
2011;85;Vendée;85014;Bazoges-en-Pareds;1171.000004;920.790783;523.450631;496.430528
2011;85;Vendée;85088;Fenouiller;4372.0;3645.0;1922.0;1816.0
2011;85;Vendée;85115;Jaudonnière;600.000001;470.93596;285.714288;256.157637
2011;85;Vendée;85121;Langon;1112.0;867.0;491.0;424.0
2011;85;Vendée;85149;Moreilles;362.999999;266.795084;206.295084;170.59016
2011;85;Vendée;85262;Saint-Philbert-de-Bouaine;3063.0;2306.715636;1622.708715;1463.083819
2012;44;Loire-Atlantique;44012;Bernerie-en-Retz;2603.000001;2264.228301;865.403239;757.994169
2012;44;Loire-Atlantique;44072;Herbignac;6175.000002;4785.984864;2974.055035;2687.628141
2012;44;Loire-Atlantique;44125;Piriac-sur-Mer;2173.0;1882.99752;720.006043;652.004324
2012;49;Maine-et-Loire;49001;Alleuds;882.999999;631.862347;442.002292;409.856666
2012;49;Maine-et-Loire;49113;Courchamps;471.000002;368.651905;245.436725;194.759499
2012;49;Maine-et-Loire;49236;Passavant-sur-Layon;128.000002;109.292306;52.184601;43.323081
2012;49;Maine-et-Loire;49247;Possonnière;2391.0;1913.140856;1130.946888;999.663616
2012;49;Maine-et-Loire;49259;Rochefort-sur-Loire;2273.999999;1772.540237;1048.846785;917.375776
2012;49;Maine-et-Loire;49298;Saint-Léger-des-Bois;1563.000001;1184.291243;814.08219;753.639876
2012;49;Maine-et-Loire;49347;Tiercé;4261.0;3349.697775;1951.978351;1734.732406
2012;53;Mayenne;53007;Argentré;2694.000003;2043.444613;1340.311183;1254.515641
2012;53;Mayenne;53049;Châlons-du-Maine;685.0;473.0;368.0;356.0
2012;53;Mayenne;53108;Gravelle;525.999997;404.072808;292.222241;270.053636
2012;53;Mayenne;53158;Montjean;1016.000001;759.729883;535.74577;548.861973
2011;44;Loire-Atlantique;44121;Petit-Auverné;428.999999;341.812927;193.1986;178.337171
2011;44;Loire-Atlantique;44186;Sainte-Pazanne;5651.000002;4139.77955;2746.223979;2614.983006
2011;44;Loire-Atlantique;44220;Vue;1437.000002;1078.764843;771.271214;706.32203
2011;44;Loire-Atlantique;44222;Roche-Blanche;1139.000001;870.10976;608.276089;515.624744
2011;49;Maine-et-Loire;49027;Bégrolles-en-Mauges;1925.999998;1451.10832;993.261035;876.704237
2011;49;Maine-et-Loire;49132;Étriché;1530.999998;1120.856867;757.960615;707.697959
2011;49;Maine-et-Loire;49288;Saint-Jean-de-la-Croix;238.0;195.644075;132.110185;129.084744
2011;49;Maine-et-Loire;49345;Bellevigne-en-Layon;1863.000002;1465.538138;852.259291;773.544366
2011;49;Maine-et-Loire;49347;Tiercé;4232.0;3355.922846;2020.266159;1849.650285
2011;53;Mayenne;53010;Assé-le-Bérenger;421.999998;314.764331;227.387127;222.414713
2011;53;Mayenne;53017;Ballée;727.0;564.447202;326.102907;267.264742
2011;53;Mayenne;53098;Fontaine-Couverte;402.999999;316.422003;193.769843;210.260864
2011;53;Mayenne;53204;Saint-Calais-du-Désert;387.999999;307.166668;181.875013;149.541671
2011;53;Mayenne;53253;Saint-Saturnin-du-Limet;514.0;417.800387;242.506987;248.51954
2011;53;Mayenne;53262;Soulgé-sur-Ouette;1109.0;837.0;535.0;468.0
2011;72;Sarthe;72028;Beaumont-Pied-de-Boeuf;491.999996;395.587878;235.563627;250.47273
